Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7](IFNβ(t) = c(mid)) implies globally[8,14](IFNβ(t) > c(mid)) and globally[15,∞](IFNβ(t) > c(high))",0.5676633,"eventually[1,7](IFNβ(t) = c(mid)) implies globally[8,14](IFNβ(t) > c(mid)) and globally[15,∞](IFNβ(t) > c(high))",0.5676633,"eventually[1,7](IFNβ(t) = c(mid)) implies globally[8,14](IFNβ(t) > c(mid)) and globally[15,∞](IFNβ(t) > c(high))",0.5676633,0,0,2
"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[15,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[15,∞](IFNβ(t) > c(high))",0.577223,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[15,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[15,∞](IFNβ(t) > c(high))",0.577223,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[15,∞](IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and globally[15,∞](IFNβ(t) > c(high))",0.577223,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high) implies IL1β(t) > c(high)) and eventually[15,∞]globally(IFNβ(t) > c(high) implies IL1β(t) > c(high))",0.5588423,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high) implies IL1β(t) > c(high)) and eventually[15,∞]globally(IFNβ(t) > c(high) implies IL1β(t) > c(high))",0.5588423,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high) implies IL1β(t) > c(high)) and eventually[15,∞]globally(IFNβ(t) > c(high) implies IL1β(t) > c(high))",0.5588423,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) = c(high)) and eventually[15,∞]globally(IFNβ(t) = c(high)) and d_IFNβ(t) > d_c(low) and d_IFNβ(t) > d_c(high) and d_IFNβ(t) > d_c(high) and d_IFNβ(t) = d_c(low) and d_IFNβ(t) = d_c(high)",0.5275912,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) = c(high)) and eventually[15,∞]globally(IFNβ(t) = c(high)) and d_IFNβ(t) > d_c(low) and d_IFNβ(t) > d_c(high) and d_IFNβ(t) > d_c(high) and d_IFNβ(t) = d_c(low) and d_IFNβ(t) = d_c(high)",0.5275912,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) = c(high)) and eventually[15,∞]globally(IFNβ(t) = c(high)) and d_IFNβ(t) > d_c(low) and d_IFNβ(t) > d_c(high) and d_IFNβ(t) > d_c(high) and d_IFNβ(t) = d_c(low) and d_IFNβ(t) = d_c(high)",0.5275912,0,0,2
"globally[1,7](IFNβ(t) = c(low)) and globally[8,14](IFNβ(t) > c(high))",0.5575782,"globally[1,7](IFNβ(t) = c(low)) and globally[8,14](IFNβ(t) > c(high))",0.5575782,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high))",0.5867619,1,0,1
"eventually[1,7](IFNβ(t) > c(mid)) and eventually[8,14](IFNβ(t) > c(high))",0.58389854,"eventually[1,7](IFNβ(t) > c(mid)) and eventually[8,14](IFNβ(t) > c(high))",0.58389854,"eventually[1,7](IFNβ(t) > c(mid)) and eventually[8,14](IFNβ(t) > c(high))",0.58389854,0,0,2
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high))",0.57083136,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high))",0.57083136,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high))",0.57083136,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
"IFNβ(t) = c(low) and globally[1,7](IFNβ(t) = c(low)) and globally[8,14](IFNβ(t) > c(mid)) and globally[15,∞](IFNβ(t) > c(mid))",0.5922651,"IFNβ(t) = c(low) and globally[1,7](IFNβ(t) = c(low)) and globally[8,14](IFNβ(t) > c(mid)) and globally[15,∞](IFNβ(t) > c(mid))",0.5922651,"IFNβ(t) = c(low) and globally[1,7](IFNβ(t) = c(low)) and globally[8,14](IFNβ(t) > c(mid)) and globally[15,∞](IFNβ(t) > c(mid))",0.5922651,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,2
