Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,0,0,2
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,N/A,N/A,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) > d_c(high))",0.9802602,0,1,1
"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,N/A,N/A,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"globally[8,18](d_IL1RN(t) > d_c(high))",0.969668,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,0,1,1
"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,N/A,N/A,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,N/A,N/A,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,N/A,N/A,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,N/A,N/A,0,2,0
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,0,0,2
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,N/A,N/A,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,0,1,1
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,0,0,2
"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t)=d_c(high))",0.9999999,"eventually[8,18]globally(d_IL1RN(t) = d_c(high))",0.9999999,0,0,2
