Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t)<c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"globally[17,inf](IL1Ra(t) < c(high))",0.98451567,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,2,0,0
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"globally[17,inf](IL1Ra(t) < c(high))",0.98451567,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,2,0,0
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"globally[17,inf](IL1Ra(t) < c(high))",0.98451567,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,2,0,0
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,"eventually[17,inf]globally(IL1Ra(t) < c(high))",0.99999994,0,0,2
