Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improving translations (relative to initial result),Number of worsening translations (relative to initial result),Number of consistent translations (relative to initial result)
IL8(t)=c(low) and SARSCoV2(t) > c(mid),0.19429182,IL8(t)=c(low) and SARSCoV2(t) > c(mid),0.19429182,IL8(t)=c(low) and SARSCoV2(t) > c(mid),0.19429182,0,0,2
"eventually[1,5]globally(d_IFNα(t) < d_c(high) implies d_IL1RN(t)=0)",0.19429182,"eventually[1,5]globally(d_IFNα(t) < d_c(high) implies d_IL1RN(t)=0)",0.19429182,"eventually[1,5]globally(d_IFNα(t) < d_c(high) implies d_IL1RN(t)=0)",0.19429182,0,0,2
"globally[1,∞](d_IFNα(t)=d_c(high) implies d_IFNβ(t)=d_c(high))
",0.19429182,"globally[1,∞](d_IFNα(t)=d_c(high) implies d_IFNβ(t)=d_c(high))
",0.19429182,"globally[1,∞](d_IFNα(t)=d_c(high) implies d_IFNβ(t)=d_c(high))
",0.19429182,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
"globally[1,∞](IFNα(t) = c(low) implies d_IFNβ(t) = 0)",0.19429182,"globally[1,∞](IFNα(t) = c(low) implies d_IFNβ(t) = 0)",0.19429182,"globally[1,∞](IFNα(t) = c(low) implies d_IFNβ(t) = 0)",0.19429182,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
IL1β(t) < c(low) implies IFNα(t)=c(high),0.19429182,IL1β(t) < c(low) implies IFNα(t)=c(high),0.19429182,IL1β(t) < c(low) implies IFNα(t)=c(high),0.19429182,0,0,2
IL6(t)=c(low) implies d_IL6(t) < d_c(high) and d_IFNα(t) > d_c(high) implies d_IFNβ(t)=d_c(high),0.19429182,IL6(t)=c(low) implies d_IL6(t) < d_c(high) and d_IFNα(t) > d_c(high) implies d_IFNβ(t)=d_c(high),0.19429182,IL6(t)=c(low) implies d_IL6(t) < d_c(high) and d_IFNα(t) > d_c(high) implies d_IFNβ(t)=d_c(high),0.19429182,0,0,2
d_IL1Ra(t) < d_c(low) implies d_IFNβ(t) = c(high) and d_TNFα(t) = d_c(low) and d_IL1RN(t) = 0,0.19429182,d_IL1Ra(t) < d_c(low) implies d_IFNβ(t) = c(high) and d_TNFα(t) = d_c(low) and d_IL1RN(t) = 0,0.19429182,d_IL1Ra(t) < d_c(low) implies d_IFNβ(t) = c(high) and d_TNFα(t) = d_c(low) and d_IL1RN(t) = 0,0.19429182,0,0,2
"globally[7,16](d_IFNβ(t) < d_c(low) implies SARSCoV2(t)=c(high))",0.19429182,"globally[7,16](d_IFNβ(t) < d_c(low) implies SARSCoV2(t)=c(high))",0.19429182,"globally[7,16](d_IFNβ(t) < d_c(low) implies SARSCoV2(t)=c(high))",0.19429182,0,0,2
"globally[1,∞](d_IFNα(t) < d_c(high) implies d_TNFα(t) > d_c(low))
and globally[1,∞](d_IFNβ(t) < d_c(low) implies d_IFNα(t) > d_c(low))
and globally[1,∞](d_IFNα(t) < d_c(low) implies d_IFNβ(t) > d_c(low))",0.19429182,"globally[1,∞](d_IFNα(t) < d_c(high) implies d_TNFα(t) > d_c(low))
and globally[1,∞](d_IFNβ(t) < d_c(low) implies d_IFNα(t) > d_c(low))
and globally[1,∞](d_IFNα(t) < d_c(low) implies d_IFNβ(t) > d_c(low))",0.19429182,"globally[1,∞](d_IFNα(t) < d_c(high) implies d_TNFα(t) > d_c(low))
and globally[1,∞](d_IFNβ(t) < d_c(low) implies d_IFNα(t) > d_c(low))
and globally[1,∞](d_IFNα(t) < d_c(low) implies d_IFNβ(t) > d_c(low))",0.19429182,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
d_IFNα(t)=d_c(low) and d_IL1β(t) < c(mid) implies d_IFNβ(t)=d_c(high) and IL1β(t) < c(mid),0.19429182,d_IFNα(t)=d_c(low) and d_IL1β(t) < c(mid) implies d_IFNβ(t)=d_c(high) and IL1β(t) < c(mid),0.19429182,d_IFNα(t)=d_c(low) and d_IL1β(t) < c(mid) implies d_IFNβ(t)=d_c(high) and IL1β(t) < c(mid),0.19429182,0,0,2
N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
"eventually[8,10](d_IFNα(t)=d_c(high)) implies globally[0,15](IL8(t) < c(mid))",0.19429182,"eventually[8,10](d_IFNα(t)=d_c(high)) implies globally[0,15](IL8(t) < c(mid))",0.19429182,"eventually[8,10](d_IFNα(t)=d_c(high)) implies globally[0,15](IL8(t) < c(mid))",0.19429182,0,0,2
